17

910 1694
478 238 423
782 716 583
450 603 844
236 651 930
731 258 993
808 600 160
395 198 907
198 56 109
682 117 577
619 397 844
668 498 404
311 726 127
47 239 629
727 807 419
420 7 239
13 198 323
815 377 988
230 272 623
335 266 95
742 312 175
54 316 266
495 146 443
779 395 867
359 248 659
53 59 405
649 14 52
322 119 739
433 699 726
469 802 196
355 410 413
451 355 703
650 153 86
674 661 56
807 590 538
419 744 803
544 376 161
742 729 926
272 224 804
711 414 465
660 462 847
290 530 860
136 648 616
399 593 710
299 776 702
829 348 535
512 375 984
706 792 914
764 38 866
575 797 778
96 141 614
548 576 861
639 467 256
737 778 924
223 531 342
162 422 638
709 555 366
804 738 857
758 516 695
532 154 908
291 787 713
570 800 677
245 111 907
150 670 143
710 85 399
736 398 582
118 233 191
728 599 852
321 125 610
137 663 775
663 261 581
755 26 669
563 96 341
657 649 608
531 818 346
507 599 226
81 430 422
616 255 615
387 45 364
609 698 117
499 789 505
479 342 195
103 590 266
367 717 147
742 441 192
416 384 592
478 720 848
740 663 422
345 667 242
495 545 654
12 643 39
421 319 247
566 765 515
239 429 644
31 467 382
77 413 602
116 477 438
233 616 74
300 793 767
446 107 527
187 303 377
367 160 952
389 344 307
670 819 148
751 99 616
522 270 774
831 750 108
192 677 958
358 205 319
478 204 664
382 189 282
770 805 275
293 502 688
780 503 123
352 99 449
626 573 533
210 273 896
713 446 905
14 408 24
640 381 428
249 81 222
257 489 327
811 728 683
804 266 205
435 183 502
667 520 282
764 537 450
728 61 558
250 14 731
416 808 469
784 50 678
382 251 388
731 559 749
504 113 379
494 697 286
440 455 199
675 121 616
463 436 41
680 751 110
505 62 219
693 240 584
573 107 256
492 526 462
447 236 701
502 404 660
223 555 796
461 97 190
445 59 759
153 134 306
114 298 107
667 341 454
211 768 862
307 318 986
701 76 526
610 536 438
260 25 388
608 161 326
276 431 137
36 467 704
551 188 249
800 344 191
19 30 171
437 249 450
243 364 396
482 174 483
40 666 486
681 700 40
597 484 494
340 250 272
725 93 194
635 735 533
221 481 762
68 43 290
816 126 842
97 90 443
803 800 988
309 342 865
353 81 902
359 302 534
358 463 582
717 193 543
76 249 187
830 419 940
737 368 220
513 668 500
348 332 855
307 712 567
611 468 18
732 600 396
157 809 545

954 1707
608 332 458
200 38 592
744 748 263
329 560 732
691 370 831
466 914 499
851 128 879
751 117 575
155 616 642
53 812 947
789 139 422
443 797 119
665 187 178
748 436 155
392 67 714
947 522 940
686 386 116
693 228 160
808 141 848
838 600 715
451 885 66
403 323 327
826 438 402
926 528 980
629 492 699
18 610 403
40 190 809
564 410 884
377 263 301
577 757 501
740 631 560
126 567 301
872 40 319
602 375 303
255 22 890
942 950 995
157 608 475
370 788 298
152 877 548
916 483 477
932 613 254
922 156 101
547 849 976
772 143 913
300 515 980
602 668 195
223 909 113
383 604 604
269 350 432
457 257 783
35 391 557
779 231 283
513 874 765
923 39 537
574 448 538
750 606 746
250 144 10
870 480 367
488 586 258
171 383 797
487 705 870
556 938 225
451 502 280
627 230 139
830 138 307
141 352 844
781 700 273
119 700 699
832 296 189
722 864 876
115 637 332
566 305 884
829 113 193
595 381 483
662 566 902
634 231 299
234 221 794
942 769 997
763 438 964
91 208 144
404 235 288
412 49 623
789 128 108
176 448 48
857 355 682
267 280 858
388 382 114
613 774 629
855 314 42
656 393 356
433 334 720
948 118 202
873 207 434
581 264 873
861 540 183
898 530 487
567 117 150
747 468 207
790 399 76
49 30 287
104 521 697
25 139 161
329 394 780
780 559 365
595 63 267
511 655 581
18 115 732
864 190 18
41 703 776
782 5 317
240 147 89
900 662 110
572 930 939
571 770 328
256 566 931
292 481 674
4 886 36
840 626 61
681 248 57
282 925 188
206 669 394
714 382 492
244 239 168
926 527 614
461 191 55
482 425 793
535 803 827
345 154 604
493 498 538
1 39 256
266 926 741
117 185 580
467 730 498
398 649 743
347 141 647
116 467 132
568 537 356
679 241 196
139 422 387
829 716 608
777 580 204
488 588 395
654 948 216
677 34 893
16 436 875
413 938 307
772 855 653
596 905 280
290 734 996
536 515 965
892 951 953
374 754 333
947 334 106
650 432 784
133 584 716
182 850 247
68 474 200
933 227 843
719 116 123
807 893 129
701 221 668
51 270 10
142 373 333
733 616 84
784 869 740
70 937 591
268 950 541
245 273 350
425 821 169
20 15 176
521 518 395
272 771 462
608 498 265
37 457 506
919 191 331
490 805 835
572 761 715
374 152 472
623 185 117
375 26 657
866 581 134
795 872 892
339 569 182
58 302 876
726 723 863
730 482 235
345 789 910
687 366 399
530 842 527
662 289 190
733 427 744
403 655 605
639 474 208
305 584 327
852 94 2
442 437 18
697 570 580
893 596 952
154 353 321
623 508 240
511 657 199
601 206 375
210 858 522
563 895 723
831 429 669
659 271 940
365 344 990
680 678 552
821 951 379
392 170 711
67 871 760
408 159 809
514 496 312
304 650 450
721 60 94
747 775 508
900 791 691
493 715 987
461 749 792
387 919 178
200 152 706
294 392 955
492 425 44
10 291 91
63 1 131
628 729 803
723 320 664
72 611 427
270 816 477
299 686 105
751 391 197
948 487 187
506 500 951
16 272 595
227 805 830
199 845 255
900 346 961
637 819 169
693 210 863
807 845 872
930 392 301
640 723 17
155 524 329
39 67 239
810 213 98
899 111 475
332 607 242
379 450 824
779 906 123
36 39 188
901 422 570
529 41 950
597 396 80
709 487 551
380 238 439
779 173 695
170 794 421
937 928 994
749 641 565
64 443 441
591 812 805
173 266 253
462 300 136
321 445 617
62 200 490
376 738 999
449 256 631
319 263 317
740 459 815
399 321 924
574 831 33
66 834 632
591 357 766
681 327 430
260 608 553
819 508 881
145 345 531
720 368 115
751 358 666
406 752 708
323 268 296
150 788 438
228 497 852
754 234 862
372 90 33
510 107 793
765 803 109
289 946 801
29 407 653
723 557 386
172 753 607
815 563 842
241 898 142
844 467 437
484 524 626
908 847 774
426 733 457
160 893 744
809 906 293
930 752 954
178 139 266
939 785 722
419 433 115
53 521 11
665 571 326
954 660 199
266 220 928
872 670 314
763 113 953
702 720 575
326 360 637
236 578 30
105 559 1
606 846 964
223 270 439
433 177 928
871 10 217
190 853 141
72 189 894
803 615 533
442 517 940
536 801 561
613 109 947
608 328 866
117 734 609
194 664 837
16 194 904
87 902 657
622 447 366
445 366 938
709 824 847
792 745 880
264 376 602
72 785 953
751 73 603
539 769 800
930 887 898
526 499 469
874 923 764
754 823 559
516 803 736
245 233 487
101 590 430
207 792 708
843 540 162
435 331 586
93 789 582
240 320 517
86 562 594
49 351 933
823 73 181
457 711 122
703 548 30
497 222 29
931 15 13
114 170 845
231 133 716
201 937 257
670 337 2
304 139 825
588 226 959
407 288 25
708 832 155
20 146 176
366 85 470
122 547 797
319 662 776
193 892 599
676 719 43
238 412 418
634 223 547
924 87 877
405 206 518
287 630 168
195 290 906
730 918 952
714 446 809
183 646 950
539 470 209
412 707 485
461 524 792
122 560 338
360 65 793
895 168 179
721 217 860
576 559 287
669 177 108
620 698 723
15 760 78
193 177 48
22 638 339
888 222 778
261 123 184
663 302 468
60 83 806
920 428 836
388 171 558
791 459 386
695 353 830
35 353 692
944 398 967
553 89 672
813 724 367
233 707 421
138 315 455
555 352 482
596 317 518
69 328 164
535 930 408
901 322 230
580 20 319
343 413 23
125 458 814
885 711 727
656 916 868
470 409 673
368 770 477
864 918 649
933 370 975
327 453 762
820 524 775
680 232 701
606 791 688
167 192 566
842 442 518
147 704 352
705 885 753
684 184 59
323 704 63
264 303 760
629 337 488
791 294 890
112 637 464
767 425 915
754 795 525
793 209 465
801 931 212
470 167 230
176 213 344
394 601 12
128 159 518
628 268 274
501 189 756
887 878 774
33 543 886
40 169 851
826 396 724
757 108 727
591 500 370
848 892 883
867 547 997
626 834 150
208 232 879
171 805 84
287 688 582
379 409 927
760 423 760
360 623 157
442 386 786
440 177 899
563 246 70
719 819 10
701 271 827
94 574 453
262 206 79
501 667 479
225 322 58
162 355 844
478 418 632
406 561 790
336 936 119
82 940 204
655 601 194
655 805 123
143 670 808
232 52 554
895 653 25
861 129 977
191 733 493
326 432 602
484 38 709
608 755 62
20 397 691
584 293 995
347 258 612
335 42 779
535 504 428
552 900 423
753 502 256
644 334 412
526 875 147
231 877 6
882 172 140
169 62 18
188 583 853
891 921 121
794 461 216
460 313 901
236 91 219
186 434 347
164 774 668
46 77 14
420 201 93
533 866 222
420 667 183
415 261 779
938 10 30
202 309 896
735 898 3
257 348 213
148 143 740
813 478 755
724 191 74
674 671 581
81 786 868
529 472 940
826 572 426
112 668 620
261 460 270
721 102 574
379 505 853
161 355 306
580 643 777
821 549 598
902 176 565
430 370 398
85 44 402
690 154 90
862 40 378
876 628 617
703 27 565
886 476 789
928 290 866
218 234 730
8 323 633
39 853 437
221 248 33
558 473 116
77 285 216
550 720 936
341 770 766
860 171 125
185 15 230
741 415 262
109 425 762
364 243 713
896 320 874
385 485 538
954 891 25
560 133 256
140 728 808
877 187 346
600 805 500
157 316 717
150 901 665
582 826 301
935 610 343
448 710 730
884 372 339
926 909 212
265 703 83
724 438 879
255 857 200
48 809 646
586 825 67
191 243 901
116 489 455
368 737 456
281 855 663
681 43 332
156 702 756
239 22 733
194 384 75
64 596 934
419 417 890
757 139 232
594 363 463
665 111 120
261 590 448
588 223 562
623 679 49
717 817 385
69 898 92
784 666 335
660 183 887
282 558 980
935 63 706
930 640 555
837 781 551
498 478 544
20 145 700
550 107 466
872 835 197
741 518 41
428 589 677
778 278 539
89 906 467
116 250 471
268 401 440
830 664 578
727 80 546
872 82 15
557 492 602
49 90 183
656 643 578
426 880 622
915 284 59
428 774 149
84 305 654
395 900 813
535 687 862
439 337 927
541 792 781
364 137 468
734 431 274
314 456 583
198 650 365
102 671 680
882 265 647
513 168 72
236 247 919
104 906 931
115 702 659
654 818 847
594 566 198
658 748 481
704 457 926
218 210 258
160 574 496
501 530 588
744 321 749
760 193 578
687 408 2
422 492 832
148 397 339
61 26 678
382 243 238
310 802 390
707 287 459
835 742 591
513 310 411
662 768 919
116 675 92
303 277 450
691 204 364
741 781 142
42 547 328
218 540 408
379 842 941
340 608 421
854 151 769
209 257 973
183 167 930
177 794 671
592 333 433
888 197 366
320 769 451
904 757 902
544 760 433
110 851 908
430 447 934
720 144 682
677 358 555
173 195 594
148 661 396
300 103 618
197 515 745
317 392 66
515 122 625
373 723 883
779 27 45
835 749 775
749 118 142
718 884 8
824 93 680
45 443 392
874 408 522
895 166 326
294 478 788
616 182 115
815 204 774
70 573 821
445 462 24
666 484 750
906 347 561
41 515 351
767 305 913
903 759 233
299 644 259
118 464 417
360 826 116
224 755 952
207 641 122
535 184 452
733 953 362
653 353 715
52 714 597
526 583 608
655 849 433
524 273 507
54 711 786
870 500 389
292 478 699
890 177 16
429 719 566
811 938 803
645 679 925
477 489 207
206 712 729
707 461 568
861 605 309
510 122 738
342 460 86
635 651 465
322 228 638
438 709 154
20 920 280
301 107 297
616 234 134
107 925 536
108 844 477
589 165 124
80 10 91
886 44 228
79 557 43
3 339 261
822 850 311
624 453 210
719 578 355
586 783 164
740 605 162
471 387 396
274 125 858
696 489 925
938 755 384
471 842 432
375 486 862
192 680 961
539 458 55
199 943 942
803 415 790
272 19 470
257 160 195
172 441 942
517 516 938
288 361 917
690 695 761
714 516 186
192 297 679
681 806 65
32 685 625
471 198 995
142 879 586
464 88 139
757 935 664
300 435 71
714 761 907
789 342 780
231 421 504
852 222 596
277 617 423
56 635 228
565 791 167
467 510 453
504 215 180
261 442 900
634 362 217
544 865 52
267 249 620
395 781 24
281 215 135
592 661 533
440 427 802
487 562 802
780 777 203
476 313 44
102 121 793
26 618 878
634 948 187
487 696 71
240 885 234
641 516 275
769 434 307
55 337 523
61 653 322
900 848 921
506 392 91
845 230 746
667 855 51
13 651 815
902 751 775
923 762 298
21 558 892
528 148 730
623 848 719
33 169 908
634 328 732
370 698 980
408 139 687
458 575 258
82 534 927
524 927 4
185 152 11
655 481 7
822 771 909
231 813 272
930 208 837
504 737 811
375 32 701
855 467 261
234 97 227
439 499 980
938 896 565
906 603 2
48 461 717
399 737 680
673 442 596
631 464 295
351 666 89
644 909 740
531 490 875
14 720 972
248 28 377
75 289 898
881 366 197
622 506 705
568 664 815
291 616 771
873 110 46
562 273 651
139 129 112
735 917 456
19 242 238
41 705 218
231 200 278
353 630 667
700 822 538
428 728 107
181 716 849
72 18 833
353 700 422
721 617 997
902 689 166
158 126 276
192 324 3
468 691 82
143 613 442
686 494 471
582 340 591
859 406 345
599 389 491
396 768 288
585 747 577
909 886 9
252 530 315
68 384 46
879 285 540
419 487 396
666 303 911
547 72 572
526 35 741
756 414 389
15 818 494
611 706 309
382 1 214
120 625 230
701 411 638
145 768 776
833 622 83
475 335 239
890 127 158
902 640 896
110 117 776
374 346 35
369 812 402
757 396 413
100 490 51
214 492 106
173 477 284
904 616 942
628 885 142
164 804 858
107 203 605
825 836 901
391 189 557
405 478 549
613 869 826
758 142 730
735 704 898
91 138 335
65 315 651
174 562 468
753 857 665
486 563 583
533 550 509
572 391 73
337 501 736
844 339 586
947 544 114
793 151 964
428 315 826
589 775 157
357 902 287
619 537 430
894 933 286
562 695 519
435 10 979
64 98 822
554 367 853
138 580 386
687 82 188
379 803 52
681 946 308
379 118 85
451 468 966
550 123 313
347 869 926
376 715 297
38 595 393
312 299 506
575 288 462
104 524 653
81 748 374
417 182 107
597 375 833
23 4 152
271 14 201
827 27 618
640 819 83
851 414 468
843 495 548
549 290 732
205 754 122
725 195 615
689 629 621
779 656 909
609 744 337
274 743 320
230 93 193
596 799 933
350 595 214
651 908 838
99 336 888
198 308 138
916 139 91
935 126 926
468 412 760
939 808 854
311 161 799
722 798 275
317 321 677
262 656 246
73 703 380
593 412 136
782 27 861
358 563 610
370 582 419
947 445 560
659 746 616
895 495 382
278 348 388
328 592 402
210 40 738
905 616 200
491 241 439
935 523 267
287 807 377
491 696 740
3 125 688
643 730 355
300 315 966
892 275 706
301 42 967
731 178 354
401 769 992
245 928 545
661 903 403
925 827 777
456 181 144
83 931 149
400 19 220
215 741 71
565 871 480
682 88 839
386 140 806
26 746 977
69 257 849
638 143 302
671 498 392
97 281 225
659 476 546
316 377 805
204 378 954
857 475 542
377 863 886
124 946 259
742 255 423
671 627 927
369 833 524
68 125 269
317 832 932
191 921 434
524 902 326
750 433 864
1 303 483
797 188 737
556 848 635
609 361 937
42 269 865
607 128 994
710 534 964
443 834 569
466 839 517
397 499 425
695 88 296
796 931 344
14 308 872
414 146 655
804 484 474
710 558 253
878 880 73
232 889 967
793 142 263
365 327 546
607 870 958
384 849 290
274 821 359
557 290 50
683 896 804
810 903 109
528 707 157
372 802 432
693 689 106
236 399 274
607 905 94
348 230 922
924 728 690
881 514 479
28 864 136
19 287 537
660 223 595
569 312 653
84 607 334
480 32 160
708 639 916
299 237 703
167 97 103
337 761 256
74 953 659
504 537 735
483 20 790
200 481 85
918 641 933
643 132 681
737 592 227
505 660 934
551 587 978
162 524 436
724 833 607
684 254 311
556 717 921
517 730 908
361 801 244
819 434 942
951 479 210
71 77 434
37 826 583
591 41 414
622 487 967
836 59 454
332 711 659
810 249 800
654 292 320
910 383 492
822 921 620
228 938 798
843 214 392
870 695 896
370 940 114
543 341 704
784 199 851
500 33 150
403 501 89
590 811 368
524 671 498
502 540 364
16 566 599
812 512 426
838 435 314
573 431 533
785 931 944
358 555 78
620 739 130
168 93 447
160 312 288
448 132 159
466 152 949
416 58 340
556 408 994
720 559 25
83 892 87
200 163 162
379 334 769
664 24 290
710 582 164
467 469 478
111 438 251
457 445 355
434 323 271
923 460 796
640 840 464
305 237 321
945 84 810
29 898 992
283 822 669
407 12 434
367 922 73
483 332 346
242 158 481
57 747 361
222 191 580
769 241 335
785 702 223
902 472 705
130 134 980
704 345 392
737 727 73
825 212 976
321 24 479
357 843 352
639 340 841
455 258 510
146 327 719
205 185 467
288 313 835
471 637 945
731 599 455
810 551 187
720 164 269
437 557 690
347 316 423
893 136 232
486 656 693
447 197 165
308 143 62
872 339 296
905 70 932
208 120 554
540 936 919
430 371 155
687 619 29
897 261 288
760 872 916
387 720 89
489 726 85
138 501 948
54 656 982
867 380 31
171 112 873
461 282 955
74 171 458
88 830 230
85 337 787
125 70 133
467 648 442
244 738 773
67 352 186
702 79 316
849 725 303
869 241 770
754 639 213
557 237 206
420 797 293
396 744 567
637 411 51
224 424 144
309 605 233
364 839 414
708 693 588
539 676 79
674 96 91
892 770 781
249 484 318
715 847 200
416 320 62
778 595 515
712 245 72
147 453 939
743 418 449
292 849 406
218 808 771
530 478 26
26 135 856
175 705 652
245 656 381
818 335 453
670 952 859
419 258 829
810 515 237
504 660 763
480 599 827
789 347 523
174 678 33
180 61 859
234 392 501
32 566 336
424 34 24
714 119 531
184 730 374
217 415 322
114 765 435
88 253 404
79 673 648
205 147 304
102 867 356
928 463 327
299 400 720
559 160 569
198 740 432
318 155 113
225 577 974
874 34 767
87 715 415
600 560 633
549 12 104
315 250 448
163 482 997
681 512 316
319 511 529
15 427 828
691 147 444
791 433 191
645 862 589
595 607 717
847 718 830
837 741 513
446 12 232
39 204 264
803 703 689
718 753 673
105 259 558
785 657 180
155 563 602
740 688 850
77 662 339
790 685 721
932 650 536
833 356 210
529 173 678
207 366 907
65 818 595
752 185 341
410 287 65
409 913 647
347 161 92
334 730 555
851 772 439
42 310 573
261 143 799
596 379 65
113 129 633
75 649 627
708 349 699
504 725 905
192 875 251
75 477 850
333 334 390
57 448 126
249 66 947
445 702 337
552 184 575
257 282 205
353 598 710
512 123 685
607 503 982
81 181 323
799 167 763
502 425 662
329 102 383
705 751 89
806 365 202
228 814 304
697 819 101
602 191 896
447 309 496
180 774 823
243 161 424
621 715 253
619 717 820
401 583 581
625 141 412
552 684 711
387 163 972
226 805 350
505 37 836
515 442 127
355 545 414
445 674 474
281 151 823
745 512 599
656 727 868
534 509 736
761 744 659
541 162 264
834 66 647
323 813 778
557 396 557
129 799 946
826 528 557
794 334 904
474 275 370
653 777 705
122 450 432
839 851 179
5 248 863
823 384 155
449 631 258
121 669 845
178 221 705
81 806 324
132 495 734
661 629 938
167 786 700
169 777 343
436 248 510
559 539 507
349 797 748
350 831 497
233 953 203
828 728 674
383 583 348
834 86 435
137 380 316
288 580 156
317 609 70
164 837 402
792 761 923
655 84 266
279 586 814
146 420 692
778 770 759
463 460 944
338 20 838
883 245 134
411 859 829
542 663 859
403 83 99
77 252 34
813 667 678
507 475 877
300 691 324
117 228 109
113 276 723
256 818 693
506 282 19
662 405 392
192 753 917
784 643 776
454 574 67
50 628 710
271 829 779
649 939 317
921 740 9
304 121 614
415 287 765
528 547 945
269 740 611
926 546 703
13 11 116
789 628 488
216 239 433
381 454 275
377 168 221
480 861 507
131 728 398
249 652 275
97 782 756
240 926 955
711 560 741
855 873 788
753 910 785
930 566 17
769 305 612
70 555 882
290 204 2
785 668 316
672 548 858
201 343 107
96 857 601
5 838 236
763 568 840
337 947 72
716 627 37
93 486 431
349 281 643
313 741 264
625 688 750
293 139 873
461 108 380
420 754 57
276 420 761
449 201 647
832 893 788
389 937 907
858 464 526
685 666 822
349 896 366
451 161 380
404 411 607
361 371 911
841 776 206
709 414 128
41 453 656
422 479 504
282 91 790
476 21 217
890 750 392
525 548 864
79 713 987
73 667 736
152 495 398
524 484 928
865 575 765
29 648 342
508 610 203
517 314 922
602 931 650
147 65 364
65 274 537
337 909 653
661 739 637
677 876 81
86 331 374
912 427 128
731 807 749
129 682 567
389 898 181
12 695 377
537 684 261
855 721 374
919 27 270
823 22 986
671 391 546
595 409 209
508 345 951
648 309 638
242 554 666
875 772 217
839 462 75
728 258 834
8 355 201
701 649 844
340 145 899
86 9 296
465 789 791
11 563 484
71 550 840
597 877 640
163 738 114
473 714 543
18 141 151
884 558 949
45 108 354
567 460 702
824 752 436
774 340 768
70 542 177
680 529 320
819 640 695
330 524 822
678 308 971
203 240 376
902 780 530
771 329 354
422 527 462
913 148 704
901 532 964
951 940 733
465 397 970
766 924 68
258 667 276
120 111 505
226 791 833
29 744 499
171 871 300
764 234 973
804 150 151
820 556 629
214 227 821
778 172 140
363 774 242
772 911 685
735 904 192
902 609 937
443 308 854
77 796 141
830 85 379
380 809 144
900 213 350
116 436 282
922 644 610
115 638 534
177 165 48
246 423 286
457 874 413
364 274 839
736 384 991
803 435 878
723 543 873
535 188 649
647 833 115
382 814 617
556 671 651
637 715 557
603 597 102
857 378 833
860 216 358
423 112 782
819 767 965
514 606 617
498 105 591
236 834 757
857 642 36
321 331 86
535 451 25
764 304 503
851 42 123
796 919 305
91 405 189
529 383 375
542 113 640
307 326 159
702 351 996
316 571 909
87 911 8
567 650 644
782 745 467
779 582 373
291 104 227
116 241 477
499 886 367
132 483 661
778 634 403
50 702 404
492 618 459
46 480 108
87 562 592
47 714 822
166 417 312
589 560 990
354 170 406
797 870 325
237 466 919
397 59 682
666 500 80
585 8 386
139 427 281
334 365 554
237 20 881
321 893 784
414 131 876
866 543 980
70 627 471
629 716 223
137 37 441
251 17 778
203 784 316
838 419 264
87 867 161
47 104 694
429 830 703
948 42 520
514 575 268
807 789 223
151 834 744
551 576 101
828 859 689
843 23 435
636 387 987
680 114 512
802 667 893
883 326 488
39 578 859
386 551 34
815 480 939
690 214 666
758 253 273
174 345 431
288 873 81
568 651 656
532 472 4
507 395 524
828 940 822
701 680 785
916 196 3
283 68 596
819 747 244
5 298 863
704 130 691
794 569 905
568 39 488
101 345 209
680 248 283
906 463 321
686 274 66
240 348 361
317 770 664
634 237 360
533 574 840
665 383 365
404 139 960
231 22 107
778 671 135
684 102 466
528 746 15
218 945 839
277 882 528
758 694 96
809 164 150
867 119 938
715 278 346
574 850 276
885 61 660
783 33 879
631 343 221
264 804 737
794 729 158
277 751 80
153 813 592
893 97 272
181 204 632
590 811 264
882 731 161
841 307 555
242 403 782
63 742 497
556 852 957
635 251 377
898 106 444
270 729 211
315 161 101
541 448 667
42 47 52
293 627 786
569 367 317
548 425 785
206 143 958
43 782 831
809 622 67
615 707 965
520 920 483
928 387 157
716 158 559
634 692 900
195 465 423
56 646 206
630 303 359
917 245 960
854 451 969
134 652 378
600 838 611
176 305 739
226 425 471
409 79 774
675 479 184
219 603 739
364 475 424
795 573 694
591 66 293
107 568 701
735 951 38
580 761 751
927 566 564
669 667 193
577 766 506
942 616 904
884 221 512
364 381 477
325 561 860
98 419 133
637 516 234
457 485 857
323 794 45
91 787 492
7 692 292
805 478 25
184 156 243
53 386 374
292 228 838
939 26 990
582 551 413
336 597 630
936 552 250
243 379 445
376 500 132
881 436 32
97 6 447
877 531 426
567 499 612
239 624 179
212 950 111
611 914 230
569 88 19
653 628 338
571 950 181
264 464 348
62 419 943

985 1994
262 396 551
528 488 974
234 608 990
892 34 541
38 16 918
700 67 732
73 921 232
565 760 998
673 984 161
172 576 445
105 44 67
738 390 549
542 333 206
727 592 507
81 348 568
837 485 932
166 752 77
760 144 207
907 435 646
828 103 47
622 888 627
428 399 547
893 544 998
446 23 608
580 123 903
598 308 151
539 464 704
528 117 24
688 58 715
176 654 306
909 159 365
695 846 621
979 725 979
730 949 998
438 922 927
831 6 492
402 117 127
626 258 106
491 15 327
868 530 229
445 695 32
51 777 447
844 612 405
296 788 890
344 26 602
463 734 357
223 650 627
399 401 168
471 75 279
55 528 988
10 411 841
20 794 129
273 856 930
313 772 279
718 977 250
782 693 10
838 647 559
357 269 493
946 356 858
288 709 339
727 163 137
341 829 983
921 22 722
691 463 622
524 426 744
573 888 130
4 574 692
56 447 110
876 441 734
912 673 750
614 194 690
295 685 489
236 467 36
264 49 710
765 86 837
502 429 453
944 126 731
880 555 602
880 240 437
630 466 949
979 324 899
197 272 636
641 496 530
402 845 819
368 755 631
240 515 720
160 412 899
943 262 115
67 120 350
187 185 701
891 531 851
858 454 980
652 12 501
293 505 763
656 27 271
683 858 359
281 315 254
975 82 310
748 389 420
69 502 915
743 143 637
345 33 347
465 9 32
612 183 650
490 836 226
677 566 916
539 834 577
390 928 552
318 728 927
201 242 68
22 363 178
716 405 386
257 185 9
654 235 686
407 509 4
508 377 496
54 226 490
61 520 785
712 892 234
79 924 55
762 674 765
230 323 52
744 770 686
899 417 921
26 532 665
420 73 184
297 310 973
264 186 585
339 295 50
567 875 768
609 799 242
945 508 691
492 85 245
793 839 826
274 659 633
513 497 506
944 391 966
561 778 578
681 939 825
25 953 380
464 337 662
542 710 816
615 460 358
571 690 343
954 38 675
480 723 565
191 943 958
333 837 878
395 804 569
33 399 543
414 135 862
533 762 663
910 794 720
21 220 505
414 484 472
749 24 303
974 520 9
573 702 775
269 778 135
14 462 769
625 361 403
836 449 823
762 801 989
517 474 524
12 919 285
428 612 707
46 661 317
24 180 628
718 275 234
118 832 280
817 392 319
528 575 349
697 19 687
838 974 566
27 228 528
548 785 709
758 193 389
483 153 407
207 341 707
74 246 193
851 24 496
869 199 249
507 475 644
684 975 270
836 405 641
705 130 259
357 598 364
637 131 544
912 858 283
545 744 691
573 258 196
486 773 581
81 533 849
597 187 282
798 418 123
273 611 154
513 940 246
632 133 731
188 622 204
697 928 273
620 202 500
267 761 423
240 328 923
332 887 456
614 733 98
217 966 45
60 839 509
336 313 257
864 43 687
783 272 772
906 694 641
854 429 654
387 916 675
768 159 968
475 140 903
499 91 8
420 692 265
429 894 932
72 446 708
763 40 471
261 704 738
466 456 94
765 164 550
880 615 463
232 982 812
909 948 832
263 822 738
186 771 135
204 115 110
85 816 578
766 386 260
454 269 305
730 169 187
420 33 792
3 606 330
85 486 834
381 930 236
525 773 677
557 98 541
516 855 205
122 892 525
289 200 379
685 215 921
273 39 439
331 229 481
230 124 244
391 813 479
941 215 383
74 42 242
299 506 12
926 644 614
728 426 614
937 529 216
566 72 913
698 709 879
571 403 655
145 126 354
659 961 111
755 380 906
896 425 59
974 766 233
270 184 530
382 856 732
858 74 744
601 784 942
501 79 987
955 133 4
637 107 840
105 912 18
704 923 999
863 63 362
521 260 301
355 142 520
767 860 442
16 729 704
35 210 789
354 300 516
829 138 375
138 566 943
397 928 658
933 135 204
532 721 284
534 750 267
485 186 177
926 975 887
771 341 107
600 870 378
174 908 99
573 873 374
141 841 577
115 194 805
675 759 105
348 77 488
170 332 102
557 330 628
575 178 273
284 134 405
925 89 838
369 675 982
813 585 257
846 187 789
505 782 338
890 216 981
394 60 926
196 503 740
830 82 583
48 970 581
481 374 997
466 572 333
597 965 880
10 352 184
174 135 56
405 788 321
520 504 909
25 928 685
434 581 263
977 377 885
315 67 16
957 753 186
571 530 261
252 943 623
598 850 947
191 105 59
344 218 343
680 642 158
927 80 336
125 129 319
699 636 701
584 673 158
612 119 168
526 829 223
880 679 572
762 600 347
759 636 951
17 77 576
833 341 309
53 308 260
179 193 633
706 406 455
267 969 401
155 110 852
799 543 201
102 647 954
630 871 747
20 485 100
904 224 678
162 908 916
258 646 328
483 669 549
273 427 426
122 695 721
538 646 231
555 163 338
631 50 352
951 841 110
900 163 946
596 378 961
92 443 197
320 45 700
556 434 880
885 906 160
479 775 992
22 586 567
563 227 852
829 731 961
694 871 176
135 7 490
1 459 230
817 399 611
790 278 41
698 649 199
503 295 839
781 581 156
59 925 992
75 156 325
858 364 464
834 276 510
644 721 670
395 128 554
212 415 179
389 758 857
585 182 17
54 436 204
342 116 449
223 47 690
260 741 224
242 549 925
409 153 527
899 379 612
334 526 794
882 870 594
947 437 335
634 243 71
715 764 206
501 692 45
69 76 191
343 501 66
855 970 856
401 184 404
32 144 396
159 927 288
950 709 398
268 842 251
900 32 822
55 676 116
957 225 84
828 868 114
246 521 769
721 359 525
984 978 522
949 741 655
834 274 465
1 530 151
751 17 675
581 353 958
728 300 914
406 898 597
530 207 665
900 208 979
616 684 618
848 305 229
780 620 555
429 767 296
82 154 351
295 438 275
547 237 215
762 769 830
904 846 206
933 964 537
305 384 344
980 294 635
933 77 8
841 31 870
941 904 589
