19

871 977
57 420 -649
724 812 625
175 282 499
108 487 -706
49 217 179
225 125 -747
341 553 -431
359 637 -514
438 650 -761
145 293 -750
699 43 -39
633 835 -17
123 282 -994
58 638 -474
564 596 -153
522 193 -55
464 271 416
19 837 -872
580 473 -820
609 41 143
653 143 -557
192 578 424
5 486 648
656 364 -580
366 464 26
552 450 484
454 589 789
394 64 -515
609 422 871
274 597 -316
510 201 -58
536 231 -715
98 237 -316
643 101 679
822 130 -923
480 715 -603
653 681 976
270 83 997
498 200 118
707 367 -733
505 131 513
364 193 -214
209 182 -322
238 269 -705
69 624 465
373 197 974
432 668 200
645 767 416
408 380 -955
43 641 -51
567 397 -393
667 262 -128
582 767 737
122 684 858
157 565 559
548 494 -188
492 364 164
826 495 465
56 67 -931
406 679 122
545 277 -812
100 6 -641
20 167 365
668 124 -791
553 688 -94
113 416 -626
465 326 -724
361 747 -951
38 509 700
803 135 330
40 582 -413
319 134 -897
808 49 -613
403 327 556
620 72 -441
252 824 676
256 222 187
357 809 504
671 590 230
26 761 -627
680 631 -791
579 25 -969
823 264 -682
136 488 283
203 812 -635
234 522 -929
317 355 697
532 829 209
388 353 295
339 489 685
632 311 -489
753 721 873
769 702 -264
514 328 415
791 377 648
279 667 -297
30 734 -105
379 582 488
388 584 -103
366 687 -420
622 660 54
794 116 -689
584 695 526
70 395 367
493 117 713
60 475 -388
237 413 462
201 692 658
184 574 196
77 760 -872
461 118 -99
36 831 390
557 41 879
96 746 -450
794 130 -985
625 312 994
213 545 -871
76 45 -557
172 400 -275
202 263 -307
520 422 -354
420 127 -408
186 645 -133
637 152 -335
700 775 84
788 388 -347
843 788 -515
490 655 238
296 780 96
462 450 -883
678 15 -387
19 293 340
845 556 -770
630 232 -629
277 152 472
537 219 -303
2 447 242
115 463 221
414 378 -309
500 91 303
606 559 -100
670 192 206
532 765 -28
32 387 293
54 387 984
31 790 -260
436 227 586
568 830 -318
246 829 256
488 837 -948
792 293 -64
749 783 820
780 296 755
424 302 184
833 202 -809
687 350 743
535 659 690
478 421 -959
664 175 -656
638 724 -752
77 246 818
187 583 795
651 316 -961
11 270 -97
68 139 574
611 223 -614
844 546 -351
45 590 -97
239 550 950
593 627 -987
778 377 -297
554 775 128
819 165 686
120 695 -252
682 352 988
591 51 -939
617 552 13
213 182 949
190 465 958
425 744 368
736 94 532
475 276 -284
180 630 254
140 667 123
82 815 73
184 460 222
614 847 801
578 778 -928
418 100 812
509 665 -175
12 454 782
768 797 -665
759 638 915
405 400 366
383 419 -141
158 28 -683
62 780 688
710 586 589
212 780 -489
712 652 732
800 108 263
335 370 -422
55 36 -992
429 228 332
11 221 174
341 432 259
536 316 393
769 618 489
187 580 194
13 276 -10
572 815 273
130 339 -810
701 225 -875
439 788 709
58 142 -45
433 245 349
400 696 -424
210 264 -96
155 269 303
386 136 -858
584 484 2
376 682 639
76 635 587
597 634 -764
528 520 202
324 745 -931
115 780 212
776 89 238
543 673 -274
252 785 648
441 480 -471
261 815 245
350 14 -699
393 800 -84
653 319 423
771 773 -884
709 183 -750
738 617 477
352 785 -918
559 134 461
287 239 595
134 368 559
19 585 915
141 484 135
827 241 -923
428 92 632
282 354 662
97 509 951
800 843 428
340 366 -831
408 208 368
250 567 -661
293 705 23
620 795 -184
750 801 -658
757 54 -52
660 52 96
842 117 233
751 128 -998
845 832 338
94 703 -753
135 512 781
428 407 -559
540 360 -139
803 113 -581
7 663 -56
754 821 74
484 317 135
697 597 -901
348 459 -669
59 812 974
356 814 959
157 163 -248
40 9 -891
817 46 607
360 225 306
762 791 -338
659 59 -371
495 40 399
712 88 765
612 291 -706
127 786 332
282 239 -183
408 674 -167
109 185 3
498 723 846
510 362 457
594 622 931
366 122 596
401 163 717
414 554 553
251 590 -82
138 394 -28
478 312 -591
716 558 -605
555 527 -805
819 287 -485
389 481 30
590 125 316
752 828 602
295 333 447
350 754 -196
183 480 -298
472 603 491
265 324 -610
591 631 -377
661 558 -269
522 289 677
318 666 -353
246 123 959
272 410 402
512 652 -575
231 205 378
400 429 810
261 662 -257
47 499 -360
475 427 -696
517 802 245
291 83 -850
805 479 -806
249 327 -489
754 396 666
629 425 83
506 684 -347
679 31 788
706 317 -445
573 367 503
789 197 -781
281 447 571
638 359 267
482 233 -376
388 506 -66
666 652 451
508 473 -350
811 430 174
182 655 -848
160 501 509
592 339 -614
196 152 236
824 487 362
365 410 222
160 12 -517
501 151 779
548 506 -604
67 264 815
617 483 801
290 310 -610
288 388 -604
163 243 -221
603 61 362
628 104 469
571 353 307
255 547 57
4 106 -715
612 163 -448
344 747 -985
433 442 901
125 639 877
298 759 -319
554 127 -336
580 699 289
234 415 188
831 48 495
722 178 300
661 373 719
728 599 -569
380 259 230
698 739 516
157 780 181
195 74 -749
712 326 301
410 767 599
221 696 -752
426 613 -145
601 427 -66
373 269 -498
794 573 -256
109 492 292
82 678 -219
335 641 -950
643 326 147
65 76 167
825 109 171
557 656 826
92 104 936
664 693 -296
470 91 211
842 709 -518
831 2 -704
723 176 -693
465 690 454
192 511 -731
290 229 -526
805 528 -567
638 537 -118
696 516 968
419 675 371
610 162 116
757 227 -185
112 612 172
608 167 -896
807 465 -649
780 383 -600
14 47 71
68 153 -484
542 772 -974
280 287 928
769 610 -995
703 346 -730
694 559 -522
317 440 -671
279 57 -234
602 99 887
8 269 -266
754 192 412
221 849 -635
164 322 -845
222 668 230
249 150 182
332 226 644
848 372 556
108 121 -134
318 747 -499
424 46 -487
634 372 -701
407 744 194
322 8 401
685 375 -859
275 361 260
837 654 294
16 93 639
774 295 196
570 355 96
573 33 -97
783 650 -754
429 461 -826
562 103 132
509 167 462
166 440 235
688 567 -778
560 820 -394
592 580 -401
308 386 -978
465 333 759
300 340 -930
158 252 445
366 42 -640
233 756 -286
312 776 316
644 575 970
618 194 -330
816 530 -907
299 81 340
61 743 141
488 499 212
254 484 -326
599 468 -109
209 73 19
556 763 344
674 581 223

831 920
278 480 379
615 517 -391
455 362 -237
332 391 937
571 549 -326
387 362 -548
228 585 929
100 56 895
476 89 479
417 306 -472
326 314 -735
321 221 -305
20 404 -66
501 474 -547
322 435 -569
298 748 -826
82 730 -531
683 175 767
381 437 -223
191 21 -848
342 434 -591
75 364 -87
772 23 864
473 746 632
266 479 -84
237 714 56
564 421 -354
491 131 719
309 354 -247
176 109 496
262 6 -114
129 417 320
239 483 -667
754 418 76
772 698 35
667 48 -220
80 755 819
336 42 -265
139 265 786
781 822 860
704 341 -354
663 78 636
404 47 351
362 171 -307
608 704 -145
336 90 682
625 79 -571
463 64 12
641 389 -618
601 622 723
603 529 -270
267 622 -329
313 610 408
96 50 580
32 57 -55
377 281 9
786 731 -655
523 500 918
196 328 461
822 628 -364
339 299 -966
711 143 777
777 455 629
314 736 -584
705 744 -736
614 241 -528
399 461 192
84 756 -866
421 716 613
593 570 -37
602 451 246
56 799 471
560 343 992
621 694 -339
759 234 -458
526 215 480
193 315 -284
468 639 528
496 122 -353
110 63 -144
212 270 -854
184 647 -388
63 25 -651
686 651 -209
598 56 -505
283 622 395
410 475 711
637 811 588
564 169 898
61 515 -361
91 740 726
50 295 153
115 195 647
317 42 464
624 468 -832
611 790 228
482 675 -459
66 644 375
436 653 -425
655 664 569
150 560 381
416 149 590
257 246 747
592 274 -555
826 555 -449
101 267 624
280 58 -474
59 685 937
306 523 -643
765 604 407
676 155 -921
320 45 613
480 203 990
668 419 595
737 158 138
39 646 632
458 497 -223
21 755 -154
811 27 -467
254 130 -258
163 74 530
633 71 348
247 615 -161
394 213 -273
44 127 166
166 709 -937
576 148 -856
280 95 24
319 482 427
792 349 808
584 188 -640
649 251 891
44 786 -680
756 450 198
718 521 -465
642 781 -738
55 8 947
805 101 23
552 502 984
247 122 -890
63 776 411
626 401 326
194 67 -732
130 773 -747
182 774 61
328 536 67
510 3 78
808 360 153
90 554 951
607 223 -299
559 803 -173
24 425 -80
404 501 -865
677 775 -78
506 319 -909
444 269 432
230 389 -39
147 72 598
201 446 808
806 637 -804
667 577 54
102 691 -514
419 495 -496
442 528 -36
500 387 552
364 735 462
54 234 291
197 241 470
469 107 -927
751 386 224
149 597 -2
221 199 321
80 765 -400
110 511 -553
192 743 -172
58 31 72
328 551 -735
533 150 -466
506 649 -453
58 543 -140
800 694 -386
829 791 301
84 272 -798
664 136 557
718 59 762
566 469 575
712 665 392
432 582 -950
124 637 -482
101 166 17
788 505 253
776 779 -303
540 727 16
672 49 -56
85 82 499
346 200 449
482 217 -66
444 683 -144
647 298 -613
773 466 406
253 136 -239
556 486 956
232 752 -106
248 572 -335
669 612 -21
616 808 -17
453 721 -125
529 738 -539
508 327 -706
701 118 538
770 808 -75
581 619 524
577 534 -62
178 278 587
37 789 -190
561 268 -249
666 780 161
227 424 -157
31 824 -400
449 808 -75
504 535 -379
660 97 -18
166 582 -262
72 283 805
720 46 -429
727 428 -707
161 413 248
605 188 -789
267 695 -387
112 11 -162
823 96 -625
656 136 208
750 526 -505
151 38 -379
757 459 939
526 401 439
109 674 864
515 548 -665
61 481 -468
291 105 -497
286 173 152
806 243 348
243 253 -917
443 11 962
675 35 -960
467 390 206
706 735 -497
96 217 -154
620 270 956
810 518 -917
226 782 790
10 741 -937
389 161 -154
34 657 488
557 192 -644
811 689 670
302 237 -631
792 621 402
464 245 -103
44 123 -217
312 379 320
652 670 -176
660 673 794
437 780 -910
819 258 -112
211 367 -540
743 599 167
338 830 -989
640 410 -297
816 427 -433
588 430 136
716 465 -181
380 486 -260
622 674 -658
349 710 855
499 247 -637
698 767 -86
163 177 -458
627 782 -896
153 224 -281
323 86 127
220 512 669
258 814 -750
819 309 259
455 55 -434
177 173 153
333 652 867
523 361 679
743 352 370
4 292 -350
577 568 615
627 324 618
677 517 205
733 96 879
221 658 -348
629 198 239
745 766 -776
473 82 -985
224 517 150
366 617 -453
231 573 -201
488 151 308
480 600 751
705 324 -295
468 767 -368
148 205 105
635 277 -710
636 393 380
515 688 898
140 601 -274
814 440 553
801 221 -942
164 256 -723
301 531 -930
587 699 450
545 521 393
568 487 48
101 25 169
431 244 706
763 646 487
22 452 593
771 360 306
531 482 67
133 416 665
791 620 934
754 489 -739
647 623 104
2 452 -130
394 459 354
458 443 217
703 566 798
818 811 156
394 212 -507
165 478 621
27 326 39
121 323 515
160 777 470
718 341 334
233 164 -186
179 660 -480
405 32 543
589 373 -548
32 140 -110
709 809 -811
653 371 -619
643 201 -140
393 472 -22
555 815 354
430 298 841
344 412 946
628 178 -556
235 770 -898
817 684 -796
82 274 -513
291 766 -379
574 590 632
197 281 -886
477 254 216
567 445 891
802 189 452
19 464 65
609 179 890
572 692 883
240 271 580
665 397 570
296 638 712
786 643 -352
785 758 799
236 338 775
72 486 -172
775 58 27
722 697 -257
138 57 350
314 613 -402
236 548 -140
345 72 144
454 661 -912
765 773 109
605 721 495
478 91 641
652 823 714
144 554 717
441 548 318
437 173 -282
406 498 746
369 312 -960
467 186 483
88 362 343
250 608 -599
85 521 -164
704 94 395
105 350 -963
615 317 -238
735 667 790
498 373 -504
418 159 766
49 390 -637
225 810 -479
372 404 -228
195 328 -802
784 431 258
702 414 929
235 69 284
65 254 560
519 9 902
684 294 186
435 259 809
543 328 56
461 256 382
486 234 -475
167 645 539
828 686 -899
640 805 -298
444 404 -682
616 640 151
352 647 -895
67 249 -621
412 798 140
149 482 70
125 22 -894
557 556 -660
478 763 -771
270 683 555
247 599 -829
674 572 410
625 59 -293
830 677 -502
279 116 807
818 602 -656
678 464 1000
233 326 319
702 486 464
688 101 774
564 670 232
120 83 -774
333 617 -623
792 345 778
472 407 996
704 633 -185
644 338 -913
313 344 315
168 418 62
140 117 -322
227 56 -291
105 232 310
809 38 -955
521 64 -247
638 37 531
188 489 -904
429 81 340
68 517 -719
281 735 -541
689 565 759
134 593 254
301 570 -451
223 443 105
831 668 516
148 532 277
782 262 -3
356 137 -665
32 207 500
247 694 404
312 484 -350
590 523 -693
724 51 -611
94 442 -911
122 139 -206
1 628 -131
16 762 -817
50 28 -232
683 202 -492
673 195 -582
355 56 -406
569 196 255
703 594 737
149 763 -315
168 504 -270
162 523 712
194 671 627
772 628 430
364 815 580
230 19 -635
707 765 -895
600 561 -143
616 85 60
606 534 -512
553 476 -152
376 751 -180
189 164 -812
601 352 801
217 656 -691
634 294 -55
28 289 -31
69 622 856
96 731 205
769 735 -430
251 691 -586
387 673 457
467 340 516
826 470 813
329 37 -148
530 374 -544
130 725 54
643 9 -275
590 679 684
41 676 45
27 679 -160
815 359 570
404 463 227
248 241 743
419 573 -918
671 526 162
408 536 -680
631 415 407
8 193 429
657 433 -62
770 679 657
215 285 575
405 179 -257
62 322 565
243 687 51
532 478 221
563 278 109
279 94 640
290 430 383
13 609 994
316 268 131
736 477 -619
123 407 -741
816 160 21
391 379 -318
256 463 -712
574 137 -817
172 680 474
709 311 456
767 224 -966
396 520 -945
34 503 -501
192 397 -827
474 189 -868
594 60 -356
355 136 -724
791 657 601
215 570 -307
273 328 -971
532 802 955
294 308 609
455 392 686
557 438 -128
303 28 -217
60 210 -629
591 828 -144
431 388 356
95 661 188
195 193 669
566 673 -381
702 774 -724
678 512 805
151 541 -138
282 182 -41
819 392 -249
613 267 -912
280 517 611
420 129 -191
147 299 -393
125 820 300
1 692 211
414 141 -811
167 59 -276
741 770 -189
575 477 -158
246 581 978
472 656 805
204 636 -674
348 236 -752
639 442 296
803 45 507
429 388 17
59 98 8
253 153 -795
506 678 -840
600 257 286
495 464 -648
582 813 12
263 566 -828
717 641 803
485 815 929
24 542 966
22 60 -669
279 385 290
654 449 34
513 782 714
305 488 -489
430 483 764
484 239 -837
647 412 -410
218 775 400
127 149 568
161 498 -787
620 425 -617
275 278 -980
448 156 653
135 346 569
469 371 -169
803 46 300
506 10 868
30 124 401
727 282 549
340 221 889
257 723 88
689 352 -946
119 641 480
481 767 -591
271 647 507
802 759 744
583 456 384
598 379 -639
795 421 433
732 486 770
8 345 -340
249 392 488
644 398 -615
483 381 -973
434 826 108
534 422 150
13 327 739
514 501 977
69 718 -454
729 237 -940
785 171 991
122 382 304
662 284 900
310 467 -836
768 721 408
570 535 -961
517 291 -259
747 425 147
252 812 -116
466 794 -215
667 657 -175
115 522 -226
78 467 -864
361 114 711
190 182 -778
143 487 717
435 110 -300
289 621 461
720 219 -227
563 332 986
402 303 -693
138 640 -836
259 308 699
632 382 627
824 109 -503
541 152 -685
441 256 -147
327 539 190
349 709 -693
266 104 -540
218 604 -66
578 341 -604
143 360 345
310 225 -164
657 56 249
536 822 -548
691 149 -867
66 134 557
638 759 -68
497 5 -512
598 308 973
431 478 -401
733 551 -3
371 561 894
215 259 774
584 799 106
250 567 -913
323 194 -932
82 481 578
222 421 -315
617 827 -410
61 5 273
175 24 -319
541 398 -560
150 243 230
810 301 89
794 428 856
48 469 676
363 757 884
102 785 92
348 644 178
786 382 -65
723 309 -593
207 372 -418
821 256 -997
515 774 578
348 413 -174
769 110 -227
442 372 -314
299 146 -620
297 709 889
726 255 855
97 411 -331
677 465 877
544 116 -176
221 101 -755
328 701 -386
732 215 -307
168 149 -630
537 561 -236
81 29 -167
119 538 -905
258 133 197
733 238 806
671 516 -517
370 279 10
713 765 -857
286 36 500
192 649 513
821 50 165
132 501 -664
101 354 143
591 547 727
537 380 -681
710 745 376
354 692 577
147 71 53
78 290 -670
572 113 -930
123 589 -902
211 559 -54
561 517 707
526 521 351
427 617 821
701 479 -898
468 198 -151
271 505 452
620 780 290
600 439 -589
77 307 -423
355 363 921
307 32 -289
438 423 489
652 534 -70
435 497 -219
240 409 705
212 678 82
494 610 -551
362 274 595
275 129 308
372 635 -39
580 171 449
356 235 506
415 542 977
806 161 -888
315 595 -338
651 20 544
12 288 -134
202 324 55
523 304 -811
743 473 800
189 39 -263
12 254 685
284 123 775
690 575 -225
518 530 -15
426 503 -393
407 343 855
652 587 412
365 742 366
114 33 334
287 565 20
539 680 194
381 589 75
169 708 -666
355 10 516
184 609 -395
220 586 -659
86 171 955
191 623 916
302 374 -664
208 536 -170
347 761 -625
255 130 -895
660 86 -769
398 640 701
272 625 897
162 665 -324
427 800 -199
802 226 124
800 114 -846
329 507 64
83 313 361
648 35 -420
789 683 451
86 60 -150
603 341 766
462 581 52
144 672 -713
217 511 -339
280 46 766
782 187 -871
499 199 163
358 218 294
112 233 -680
501 588 -421
387 718 581
40 583 -800
523 624 933
140 337 329
531 383 955
38 397 14
756 297 842
621 330 -55
421 654 300
578 436 -165
251 596 -955
775 404 669
543 521 -969
98 248 118
299 14 960
326 677 -198
83 615 720
579 280 628
273 152 -911
51 539 -636
256 129 425
473 746 -23
517 555 -483
393 205 -608
735 198 -26
378 600 566
318 745 612
335 308 -719
86 7 -67
84 33 -628
729 409 386
642 307 586
448 657 508
492 534 540
521 517 988
256 448 827
618 740 -190
752 75 563
682 307 732
696 514 266
189 718 985
719 33 278
242 436 613
453 240 697
274 589 -225
667 334 303
334 598 -173
348 232 269
223 805 -182
461 434 197
43 505 -244
129 56 829
568 511 -534
822 232 226
742 699 26
344 753 -968
266 511 247
19 185 -127
451 43 833
691 645 -368
414 17 450
655 201 -434
77 351 -733
67 691 -376
773 348 -373
83 447 635
679 376 -277
558 606 422
532 428 -639
572 411 -344
59 591 -268
767 429 607
696 345 807
821 135 -887
427 285 10
711 584 711
220 32 118
491 408 69
391 155 -644
639 248 -949
113 198 -446
176 746 -124
609 606 536
102 267 595
368 263 -92
405 251 306
20 497 28
467 275 -850
109 584 516
401 531 329
226 423 -613
370 722 -703
185 340 528
97 404 -93
225 669 1
551 446 -868
435 643 362
320 823 879
106 794 623
769 474 -469
102 664 -554
130 706 -146
316 300 -660
688 709 -129
35 709 178
639 12 -800
775 26 -128
264 486 776
669 202 -876
756 305 -205
379 520 -619
327 295 -829
663 609 916
273 59 905
570 284 -62

950 874
631 619 -169
707 263 892
556 287 657
247 680 377
822 130 115
148 799 -847
752 258 369
811 251 407
510 107 405
573 411 936
619 227 919
725 625 -404
463 13 116
327 173 31
556 539 -595
710 769 -200
745 72 650
527 82 680
121 136 814
422 499 466
572 19 -209
225 842 -856
501 925 847
110 585 817
761 152 -653
541 513 131
860 381 -623
52 336 -160
895 171 -416
69 50 849
593 232 -190
28 455 -746
254 858 -551
854 306 315
586 21 481
946 552 221
841 715 -447
167 157 434
941 259 -102
152 612 -997
486 91 -858
4 119 860
70 252 827
787 328 -187
578 880 520
739 700 738
812 334 -451
45 938 -578
576 804 -717
354 913 -936
384 813 -986
67 581 67
274 426 308
328 731 -460
880 408 -498
937 575 -883
276 685 606
670 731 389
43 85 457
869 244 -286
250 582 -216
62 262 121
442 28 -535
555 89 -569
897 732 -752
517 385 -280
361 755 -812
886 8 -51
31 769 528
224 276 -191
650 900 -452
737 53 793
386 548 -37
922 585 -946
510 283 372
57 702 847
565 838 -89
915 257 -159
556 824 512
770 920 -35
870 922 -78
346 188 -597
435 333 -196
622 135 919
334 410 -874
467 858 -926
373 788 -739
923 399 -157
400 119 183
395 215 -54
230 77 -440
574 768 637
742 881 -368
337 349 403
64 173 -631
591 756 98
937 348 -569
499 576 384
374 117 784
897 158 763
775 713 243
253 810 -176
664 933 -679
389 238 -440
516 594 -174
153 710 584
170 664 430
603 896 -78
643 803 -992
667 164 315
484 249 66
280 854 432
634 850 -992
863 159 -783
351 507 578
841 632 154
252 832 -948
39 657 629
432 866 140
667 100 886
34 347 522
703 233 -909
763 488 -833
681 335 -398
541 948 -966
891 468 787
938 699 688
537 889 24
575 471 -903
555 858 740
149 64 -133
415 320 329
639 150 416
883 689 -641
701 447 -591
876 714 352
834 858 511
802 33 -993
571 41 713
540 634 157
729 368 -16
208 652 -670
332 327 173
126 537 420
716 766 221
431 408 342
593 445 541
231 934 -683
913 590 310
691 627 584
948 912 -332
756 795 -838
919 594 -291
181 440 484
690 382 855
765 251 -162
128 303 -318
347 772 30
451 488 -591
415 646 334
499 811 49
69 417 -390
295 288 -895
741 467 221
945 892 -271
143 136 253
894 415 214
2 136 340
514 886 -905
291 890 476
357 427 -705
746 766 -260
685 711 389
217 79 -146
51 806 908
443 903 -619
633 856 -50
153 599 -285
244 812 -256
414 94 -953
517 178 510
459 287 -962
217 536 -344
387 159 -614
279 121 918
907 161 338
944 938 -155
553 24 -63
844 858 -953
815 544 163
904 175 256
336 713 897
888 273 -716
612 43 -613
137 514 911
295 842 184
851 262 -230
169 649 659
516 362 -900
62 21 -627
851 530 -688
56 289 153
608 251 -446
356 534 70
212 908 931
482 323 975
169 631 665
889 18 801
299 562 -683
445 489 -56
735 244 562
410 802 -972
811 869 -715
70 648 -286
250 342 -251
670 464 551
459 29 -261
118 223 -142
850 401 -813
661 603 437
395 640 95
519 221 -957
837 385 65
827 855 337
820 666 -322
2 13 185
97 79 -44
594 601 -701
440 189 96
249 326 43
948 157 -680
205 940 -481
441 53 -910
861 679 -839
710 242 790
414 448 199
729 800 -656
194 572 145
519 832 -545
673 129 421
598 936 -917
431 541 -392
272 454 987
767 550 -497
437 632 -726
501 719 829
742 85 -720
486 490 -811
53 520 192
894 637 472
810 856 680
83 278 604
330 740 775
884 31 -592
934 535 845
197 790 -305
586 560 163
132 169 518
375 624 620
285 129 522
588 65 -318
46 282 -862
632 876 -156
59 815 813
939 382 -48
60 167 -814
74 362 95
828 897 -539
728 145 -688
397 835 -130
249 422 171
571 635 -889
753 247 352
397 579 601
813 50 379
309 475 -116
171 168 -850
633 386 -998
876 234 -144
767 880 685
818 814 -904
251 861 -455
426 379 -396
793 16 -419
439 80 -671
747 859 789
243 365 -535
443 828 452
257 530 749
442 423 -38
453 235 -566
554 435 -686
648 754 -180
167 194 -987
526 378 30
311 492 -800
100 808 -558
119 45 -514
946 250 446
160 514 -99
946 811 691
784 921 798
607 925 114
464 453 372
534 424 830
265 169 47
11 891 -550
806 483 -170
638 111 288
648 710 575
694 446 672
505 387 84
603 226 -312
428 844 -184
587 15 732
699 766 263
729 626 591
935 242 248
345 646 361
59 353 -793
290 42 -313
849 6 -781
359 228 -52
461 88 982
589 342 975
468 242 -366
873 23 151
888 215 -599
332 110 -473
895 686 -866
55 888 143
380 49 -516
493 588 983
189 634 -920
471 714 -705
594 581 -709
504 67 -134
534 80 -673
5 624 987
436 535 -282
912 260 -196
202 58 -134
451 242 985
576 899 209
766 879 -576
629 496 -411
211 338 -355
764 884 -406
278 143 47
911 506 -452
473 945 646
582 288 -697
242 352 -825
797 286 -290
292 379 88
883 891 157
263 529 976
880 731 578
709 302 -748
103 159 -433
351 899 -375
787 461 -392
162 772 145
946 879 31
282 292 -889
78 784 732
227 782 -684
96 545 -657
197 586 354
145 933 -655
202 717 985
224 766 445
423 907 -918
685 838 -772
803 791 279
13 35 955
249 464 -251
340 59 688
116 463 687
894 889 86
660 710 -46
721 918 -499
578 805 453
248 583 150
171 90 -970
74 551 604
504 61 678
911 458 536
233 194 -670
515 263 476
541 582 582
31 591 -4
23 15 -608
77 497 -862
18 748 129
407 830 806
147 708 -186
255 466 -449
928 627 -566
67 621 421
318 510 -262
669 411 379
873 781 390
126 768 -345
703 268 -43
402 464 -147
370 135 100
589 247 570
355 710 -3
738 458 726
347 569 -496
450 456 808
178 445 775
36 486 -111
30 85 8
659 68 535
10 693 -972
737 945 417
438 341 -488
13 857 248
276 741 180
230 216 209
58 360 554
390 236 555
49 303 -801
542 352 -334
427 340 -252
662 657 -251
121 118 674
491 289 -397
741 916 -647
87 332 -727
313 552 -515
260 848 -464
587 257 285
714 292 -994
789 352 416
206 472 57
484 634 -273
500 49 -829
351 389 -717
345 13 376
43 82 -186
433 598 157
577 69 -425
204 771 -817
103 606 -182
442 71 -83
33 780 482
728 9 291
393 799 -59
457 901 -156
595 472 -416
422 812 486
1 389 -661
190 842 -214
513 651 853
204 69 488
432 572 349
32 248 -829
947 143 -649
366 53 356
288 608 984
519 727 -124
192 250 885
481 433 994
640 228 843
21 90 -309
656 377 197
36 719 -16
557 442 654
599 98 438
646 908 538
292 341 0
862 137 974
950 894 362
429 697 885
192 625 863
854 672 681
169 398 392
65 400 -544
370 481 -496
681 644 585
523 187 -429
586 272 428
413 844 -52
62 96 -972
222 572 -724
360 629 -725
182 524 57
872 458 -748
299 685 -275
61 746 -728
250 386 -352
186 81 878
94 394 -980
84 248 -145
672 788 139
301 577 -429
796 761 -776
8 179 131
935 875 374
278 440 691
914 865 416
668 770 727
640 259 -939
42 501 111
448 683 38
180 661 -661
851 517 -701
834 643 -788
217 812 -590
530 306 -969
267 172 501
92 393 267
87 97 -538
517 707 -989
381 599 -286
845 231 -575
568 75 519
466 251 895
867 735 132
11 827 -863
250 588 167
123 249 842
322 113 557
563 684 138
265 256 -410
73 513 -778
452 68 -482
506 503 -891
843 427 754
904 725 -738
460 371 959
319 305 -196
123 145 -493
659 126 756
822 370 -970
683 887 -766
834 790 970
843 636 -80
177 445 -697
554 490 962
910 415 -692
882 165 -483
311 425 39
907 244 941
304 212 -829
504 244 983
600 817 418
472 776 424
852 394 -779
461 757 -791
116 171 265
26 346 -457
101 714 -193
627 49 642
405 65 -736
303 925 126
184 261 33
72 257 -806
634 567 607
198 65 -146
768 614 687
750 8 -498
498 76 868
671 882 -217
722 75 683
523 1 396
683 155 -408
139 869 443
685 854 -720
352 420 63
296 687 -605
471 845 81
783 500 585
211 417 266
565 585 -553
52 727 -838
737 532 927
427 926 -126
637 589 -415
79 838 830
556 364 585
311 451 -931
866 401 533
180 366 419
458 23 -217
692 676 449
383 404 844
171 736 281
739 60 157
692 810 754
36 681 398
87 650 61
473 26 -744
788 89 -909
229 296 -720
821 589 -116
303 120 911
236 258 -132
668 600 924
187 370 572
465 163 -822
571 422 -550
368 355 792
540 209 123
189 697 -672
286 738 -637
73 168 25
473 780 63
832 699 666
704 337 -968
939 208 -891
822 174 -569
204 220 77
149 315 409
57 538 -814
920 872 -815
172 10 -717
477 585 14
168 905 -33
26 486 -511
719 709 -333
82 212 -269
457 744 446
305 229 436
536 877 108
562 41 993
323 531 143
626 513 -686
312 136 -307
332 491 -912
93 523 67
225 289 528
380 918 198
82 388 -276
652 843 736
345 640 -213
604 307 -546
69 610 -605
614 355 -618
294 225 227
770 358 95
370 804 -563
904 731 577
803 679 -105
374 357 -73
36 133 -86
789 21 487
646 694 144
12 301 -615
353 449 -503
651 762 -715
654 730 -856
934 50 -914
146 478 -484
110 385 -778
783 40 721
724 422 -298
287 578 195
316 561 -880
820 842 -18
123 704 -46
361 730 614
733 509 78
806 58 -759
388 25 385
746 922 -465
675 562 -597
57 943 -565
576 813 499
752 714 -236
306 548 901
854 289 -928
717 896 159
169 80 -869
297 460 -615
890 586 501
527 44 -227
854 446 13
873 739 -633
567 214 293
788 607 -692
224 54 -752
719 158 749
247 241 -104
783 417 -849
529 542 216
125 538 871
749 112 -732
670 348 130
446 339 381
902 694 -481
2 473 -291
99 690 -69
474 833 -877
580 756 238
167 459 829
177 265 907
298 730 -176
567 101 -466
232 205 508
572 120 524
784 413 -117
551 700 -67
84 100 52
326 608 64
681 43 -133
353 413 527
666 19 -251
738 78 567
193 155 -880
733 781 -269
757 290 -220
642 49 753
766 555 -650
827 578 -346
118 453 911
5 264 -419
267 494 507
904 714 -235
445 493 649
766 351 901
619 382 -698
477 204 -962
432 103 -377
725 167 957
881 520 720
705 726 27
104 109 969
840 830 -708
60 554 538
366 773 -387
358 70 -421
62 382 92
548 454 63
267 478 551
786 371 632
82 731 443
389 320 -436
490 720 -784
683 638 862
765 172 842
403 426 945
304 739 744
338 907 884
867 351 -765
489 335 -386
813 27 -27
752 778 -966
221 318 -800
864 770 810
948 365 544
371 573 932
418 440 109
97 915 -461
949 464 -829
558 582 -47
100 945 -627
546 29 178
170 690 116
803 207 307
209 708 269
826 100 -597
791 9 -358
896 437 -486
